NUMBER OF SCRIPLESS SHARES BASED ON INVESTOR TYPE AND CLASSIFICATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TOTAL SCRIPLESS
DATE;SHARE CODE;ISSUER NAME;BANK;GOVERNMENT;PRIVATE EQUITY;TRUSTEE BANK;VENTURE CAPITAL;PRIVATE BANK;EXCHANGE TRADED FUNDS;INVESTMENT MANAGER;INVESTMENT ADVISORS;BROKERAGE FIRMS;HEDGE FUND;SOVEREIGN WEALTH FUND;CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS;COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP;FIRM;INVESTMENT FUND SELLING AGENT;PEER TO PEER LENDING;PERMANENT ESTABLISHMENT;SOLE PROPRIETORSHIP;CORPORATE;ASSOCIATION/SOCIAL ORGANIZATIONS;STATE OWNED ENTERPRISES;CENTRAL BANK;STATE OWNED COMPANY;DIOCESE;CONFERENCE;CONGREGATION;COOPERATIVES;INTERNATIONAL ORGANIZATION;POLITICAL PARTIES;PARTNERSHIP;EDUCATIONAL INSTITUTION;MUTUAL FUNDS (MF);SECURITIES COMPANY (SC);PENSION FUNDS (PF);FINANCIAL INSTITUTIONAL (IB);INSURANCE (IS);FOUNDATION (FD);INDIVIDUAL (ID);
31-Mar-2026;RAFI;SARI KREASI BOGA Tbk;12,100,000;0;0;0;0;0;0;0;0;0;0;0;100;3,050,000;0;0;0;0;0;701,400;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;1,912,288,924;1,928,140,475
31-Mar-2026;RAJA;RUKUN RAHARJA Tbk;7,342,100;244,800;10,039,400;9,914,100;0;2,071,600;10,409,771;1,290,000;21,005,800;0;0;44,042,411;9,900;461,300;175,000;0;0;0;11,300;2,175,988,604;0;0;0;3,737,200;0;0;0;220,000;0;0;100;0;56,981,000;12,959,894;16,286,624;230,300;21,215,600;382,200;1,832,062,996;4,227,082,000
31-Mar-2026;RALS;RAMAYANA LESTARI SENTOSA Tbk;21,738,135;3,570,400;0;2,746,100;20,000;480,000;547,700;5,988,300;146,651,780;33,695;66,391,600;2,841,020;495,700;673,700;0;0;0;0;0;1,352,173,883;0;0;0;435,000;0;0;0;0;0;0;0;0;66,748,198;14,975,936;58,970,222;2,777,000;14,053,800;32,263,125;1,076,365,966;2,870,941,260
31-Mar-2026;RANC;SUPRA BOGA LESTARI Tbk;181,400;0;0;0;0;100,000;0;0;128,700;0;0;0;30,100;0;0;0;0;0;0;1,497,290,725;0;0;0;0;0;0;0;0;0;0;0;0;0;130,100;0;0;0;0;66,626,475;1,564,487,500
31-Mar-2026;RATU;RAHARJA ENERGI CEPU Tbk;7,180,400;0;1,500;6,026,722;0;9,378,800;4,809,667;1,420,000;2,851,000;107;776,500;2,667,633;23,600,154;133,600;192,200;0;0;0;1,000;2,230,207,138;0;0;0;0;0;0;0;70,000;23,200;0;0;0;27,534,374;45,613,769;13,645,436;0;1,121,700;733,400;336,965,500;2,714,953,800
31-Mar-2026;RBMS;RISTIA BINTANG MAHKOTASEJATI Tbk;0;0;5,000;0;0;0;0;0;0;10,000;0;0;100;7,528;0;0;0;0;12,400;192,390,819;0;123,896,700;0;0;0;0;0;0;0;0;0;0;141,984,745;38,244;446,200;0;451,641;65,075;2,195,309,874;2,654,618,326
31-Mar-2026;RCCC;UTAMA RADAR CAHAYA Tbk;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;613,620,550;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;75;173,879,185;787,500,000
31-Mar-2026;RDTX;RODA VIVATEX Tbk;2,864;0;500;0;0;0;0;100;4,600;200;0;0;100;32,100;0;0;0;0;0;484,412;0;180;0;0;0;0;0;0;0;0;0;0;133,800;1,750;0;0;17,900;0;267,828,742;268,507,248
31-Mar-2026;REAL;REPOWER ASIA INDONESIA Tbk;506,000;0;1,200;0;0;0;0;0;31,848,000;1,400;0;0;100;0;0;0;0;0;0;1,038,176,200;0;0;0;0;0;0;0;0;0;0;0;0;0;40,892,900;0;0;0;30,500;2,422,673,851;3,534,130,151
31-Mar-2026;RELF;GRAHA MITRA ASIA Tbk;1,773,900;0;0;0;0;0;0;0;10,972,400;0;0;0;0;0;0;0;0;0;0;4,331,366,800;25,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,383,693,995;5,727,832,195
31-Mar-2026;RELI;RELIANCE SEKURITAS INDONESIA Tbk;0;0;0;0;0;0;0;0;13,400;0;0;0;100;0;0;0;0;0;0;1,641,730,545;0;0;0;0;0;0;0;0;0;0;0;0;0;70,882,000;0;0;15,271,000;0;72,102,955;1,800,000,000
31-Mar-2026;RGAS;KIAN SANTANG MULIATAMA Tbk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,047,100;0;0;0;0;0;0;0;0;0;0;0;0;0;820;0;0;0;0;306,186,190;334,234,110
31-Mar-2026;RICY;RICKY PUTRA GLOBALINDO Tbk;0;0;4,000;0;0;19,622,000;0;0;0;0;0;0;20,100;0;0;0;0;0;5,000;116,500;0;0;0;0;0;0;0;0;0;0;0;0;0;1,100,050;0;0;0;0;277,714,260;298,581,910
31-Mar-2026;RIGS;RIG TENDERS INDONESIA Tbk;0;0;0;0;0;0;0;0;143,500;30;8,904,600;0;100;0;67,200;0;0;0;0;492,121,530;0;20,000;0;0;0;0;0;0;0;0;0;0;0;22,113,540;0;0;0;0;83,481,250;606,851,750
31-Mar-2026;RIMO;RIMO INTERNATIONAL LESTARI Tbk;358,174,399;8,194,842,171;829,225,226;5,001,448,439;0;0;728,996,759;196,326,986;107,123,076;240,041;0;3,210,900;20,627,092;1,124,211;2,433,494,000;2,652,776;0;198,019,802;0;4,920,719,739;0;3,784,665,833;0;95,200;0;0;0;298,809,600;0;0;0;0;8,444,221,373;1,270,599,620;70,292,432;18,590,100;1,799,101,238;6,549,252;5,389,688,349;44,078,838,614
31-Mar-2026;RISE;JAYA SUKSES MAKMUR SENTOSA Tbk;550,053;0;0;0;0;0;39,960;0;1,017,300;121;0;0;148;0;321,822,000;0;0;0;0;2,878,515,368;0;0;0;0;0;0;0;0;0;0;2,442,000;0;415,128;402,696,760;0;74,800;0;0;92,417,952;3,699,991,590
31-Mar-2026;RLCO;ABADI LESTARI INDONESIA Tbk;12,492,300;0;1,600;0;0;300,000;0;1,450,000;1,076,400;1,735,100;0;0;0;849,400;0;0;0;0;0;2,675,726,700;0;0;0;0;0;0;0;0;0;0;42,058,300;0;0;138,481,400;0;0;33,000;100;250,795,700;3,125,000,000
31-Mar-2026;RMKE;RMK ENERGY Tbk;22,363,308;4,222,922;950,500;0;0;2,450,000;0;45,000;2,387,300;157;0;0;100;479,700;14,500;0;0;0;0;3,673,682,600;0;0;0;0;0;0;0;110,000;0;0;0;0;25,774,400;2,507,413;134,500;0;514,000;10,000;189,046,600;3,924,693,000
31-Mar-2026;RMKO;ROYALTAMA MULIA KONTRAKTORINDO Tbk;6,550,500;0;0;0;0;440,000;0;0;10,090,700;0;0;0;0;1,600;0;0;0;0;60,000;197,212,400;0;0;0;0;0;0;0;0;0;0;0;0;1,270,000;730,500;0;0;0;0;346,144,300;562,500,000
31-Mar-2026;ROCK;ROCKFIELDS PROPERTI INDONESIA Tbk;11,200;0;0;0;0;60,277,000;0;0;76,500;0;0;0;100;0;469,300;0;0;0;0;597,022,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;777,328,898;1,435,185,098
31-Mar-2026;RODA;PIKKO LAND DEVELOPMENT Tbk;7,964,600;78;678,901,100;0;0;0;1,950,000;6,107,127;6,866,600;0;0;0;107,315,900;0;0;34,877;0;0;0;14,751,408;0;75,000,000;0;0;0;0;0;0;0;0;0;0;13,337,689;3,253,273;4,800,095;0;705,309;251,919;12,670,888,234;13,592,128,209
31-Mar-2026;RONY;ARACORD NUSANTARA GROUP Tbk;1,600;0;0;0;25,000;0;0;0;77,300;0;0;0;0;0;0;0;0;0;0;1,027,406,100;0;0;0;0;0;0;0;0;0;0;0;0;0;817,700;0;0;0;0;221,672,300;1,250,000,000
31-Mar-2026;ROTI;NIPPON INDOSARI CORPINDO Tbk;2,966,939;88;1,370,798,546;122,685,011;0;65,343,977;1,500;312,900;280,300;17;0;377,422;1,303,156;0;0;0;0;0;0;3,913,539,115;0;0;0;0;0;0;0;125,000;0;0;0;0;18,007,588;72,067,346;180,200;136,400;825,500;975,000;90,698,106;5,660,624,111
31-Mar-2026;RSCH;CHARLIE HOSPITAL SEMARANG Tbk;1,870,300;0;127,340,400;0;0;0;0;0;5,101,000;0;0;0;0;0;0;0;0;0;0;127,015,200;0;0;0;0;0;0;0;0;0;0;0;0;0;27,929,100;0;0;0;0;240,744,000;530,000,000
31-Mar-2026;RSGK;KEDOYA ADYARAYA Tbk;0;0;0;0;252,100;2,235,000;0;0;1,263,700;0;0;0;10,100;0;0;0;0;0;0;879,809,794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,104,306;929,675,000
31-Mar-2026;RUIS;RADIANT UTAMA INTERINSCO Tbk;96,400;0;0;1,000,000;0;0;0;0;1,640,800;15;0;0;1,153,660;0;0;0;0;0;15,400;256,205,450;0;0;0;0;0;0;0;0;0;0;0;0;2,499,000;106,511,600;2,153,000;0;0;0;334,572,675;705,848,000
31-Mar-2026;RUNS;GLOBAL SUKSES SOLUSI Tbk;0;0;0;0;0;0;0;0;0;0;0;0;1,329,700;0;0;0;0;0;0;2,688,500;0;0;0;0;0;0;0;0;0;0;0;0;0;400,200;0;0;0;0;478,625,175;483,043,575
31-Mar-2026;SAFE;STEADY SAFE Tbk;632,727;0;456,957,413;7,250;0;229,108,002;0;91;561,356;498,543;0;0;24,490;0;1;0;0;0;5,000;63,995,938;0;600;0;0;0;0;0;0;0;0;0;0;0;5,294,195;0;15,154;0;0;42,126,755;799,227,515
31-Mar-2026;SAGE;SAPTAUSAHA GEMILANGINDAH Tbk;2,274,300;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;4,000,000;0;13,456,700;0;0;0;0;0;0;0;0;0;0;0;0;468,034,800;50,050;0;0;0;2,600;1,897,458,710;2,385,277,260
31-Mar-2026;SAME;SARANA MEDITAMA METROPOLITAN Tbk;17,532,418;0;0;0;13,641,950;6,951,900;3,478,600;0;2,508,450;84;0;1,254,900;495;57;86,500;0;0;0;0;15,955,261,125;0;0;0;0;0;0;0;0;0;0;0;0;135,855,850;22,292,751;488,800;507,100;2,330,500;14,354;1,002,426,711;17,164,632,545
31-Mar-2026;SAMF;SARASWANTI ANUGERAH MAKMUR Tbk;1,087,400;0;0;0;0;0;0;0;147,400;0;0;0;200;0;0;0;0;0;0;1,369,703,300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179,061,700;1,550,000,000
31-Mar-2026;SAPX;SATRIA ANTARAN PRIMA Tbk;28,591,700;0;0;0;0;1,662,600;0;0;295,200;0;0;0;2,591,000;0;0;0;0;0;0;758,833,300;0;0;0;0;0;0;0;0;0;0;0;0;0;1,014,500;0;0;0;0;40,345,000;833,333,300
31-Mar-2026;SATU;KOTA SATU PROPERTI Tbk;14,300,500;0;0;0;0;0;0;0;7,428,000;0;0;0;100;0;0;0;0;0;0;681,709;0;0;0;0;0;0;0;0;0;0;0;0;0;5,338,000;0;0;0;0;766,001,691;793,750,000
31-Mar-2026;SBAT;SEJAHTERA BINTANG ABADI TEXTILE Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;758,534,300;0;0;0;0;0;0;0;0;0;0;0;0;0;110,339;0;0;0;500;2,840,833,318;3,599,478,557
31-Mar-2026;SBMA;SURYA BIRU MURNI ACETYLENE Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;3,500;0;0;0;0;0;0;0;0;0;0;0;0;0;2,637,905;0;0;0;0;277,284,777;279,926,282
31-Mar-2026;SCCO;SUPREME CABLE MANUFACTURING & COMMERCE Tbk;694,200;1,392,000;0;0;0;800;0;876,400;39,508;0;0;0;20,600;0;0;0;0;0;0;66,559,600;0;0;0;0;0;0;0;0;0;0;0;0;28,812,644;3,789,780;0;0;2,080,000;0;37,885,544;142,151,076
31-Mar-2026;SCMA;SURYA CITRA MEDIA Tbk;17,271,553;10,094,900;7,910,500;550,000;0;24,328,225;899,067,700;3,151,800;32,657,089;25,187;0;390,392,500;77,100;0;3,006,250;0;0;0;2,837,800;66,979,444,726;0;0;0;18,525,175;0;0;0;0;0;0;0;0;1,275,865,413;52,701,585;245,708,458;4,523,300;238,183,000;75,480,976;3,688,765,068;73,970,568,305
31-Mar-2026;SCNP;SELARAS CITRA NUSANTARA PERKASA Tbk;0;0;0;0;0;0;0;0;368,600;0;0;0;100;0;0;0;0;0;0;320,059,400;0;0;0;0;0;0;0;0;0;0;0;0;119,086,500;72,000;0;0;0;0;60,413,400;500,000,000
31-Mar-2026;SCPI;ORGANON PHARMA INDONESIA Tbk;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,556,336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,864;3,562,250
31-Mar-2026;SDMU;SIDOMULYO SELARAS Tbk;2,136,900;0;0;0;0;0;0;0;12,835,100;0;0;0;28,850;0;0;0;0;0;0;18,895,525;0;205,000,000;0;0;0;0;0;0;0;0;0;0;400;75;0;0;0;0;1,621,981,750;1,860,878,600
31-Mar-2026;SDPC;MILLENNIUM PHARMACON INTERNATIONAL Tbk;7,359,950;0;0;0;0;0;0;0;495,000;0;0;0;100;0;7,570,600;0;0;0;0;1,083,860,004;0;0;0;0;0;0;0;0;0;0;0;0;0;11,810;0;0;42,962,830;0;127,715,995;1,269,976,289
31-Mar-2026;SDRA;BANK WOORI SAUDARA INDONESIA 1906 Tbk;13,437,489,033;0;130;0;0;0;0;0;95,000;0;0;0;37,208;0;0;0;0;0;0;1,010,863,397;0;0;0;0;0;0;0;0;0;0;0;0;0;941,408;0;0;0;250;239,581,033;14,689,007,459
31-Mar-2026;SEMA;SEMACOM INTEGRATED Tbk;2,718,400;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;800,000;100;0;0;15,000;0;0;0;0;0;0;0;0;0;100;0;0;0;0;443,725,142;447,258,842
31-Mar-2026;SFAN;SURYA FAJAR CAPITAL Tbk;35,600;0;0;0;0;0;0;0;700;0;0;0;100;6,943,500;0;0;0;0;0;1,133,790,570;0;0;0;0;0;0;0;0;0;0;0;0;519,000;0;0;0;0;0;84,806,821;1,226,096,291
31-Mar-2026;SGER;SUMBER GLOBAL ENERGY Tbk;2,036,471;0;442,826,277;0;0;11,910,714;9,588;0;47,298,220;74;0;0;680,278;0;103,010;0;0;0;78;2,549,564,316;0;0;0;0;0;0;0;600,380,421;0;0;0;0;2,601,500;1,720,201;294,678;0;3,707,000;1,766;3,305,858,192;6,968,992,784
31-Mar-2026;SGRO;PRIME AGRI RESOURCES Tbk;840,900;0;0;0;0;1,387,000;365,150;385;40,700;5,066;0;0;389,495;0;300;0;0;0;0;1,795,437,014;0;0;0;0;0;0;0;0;0;0;0;0;3,166,514;310,945;221,300;0;385,500;0;16,071,731;1,818,622,000
31-Mar-2026;SHID;HOTEL SAHID JAYA INTERNATIONAL Tbk;6,660;0;0;0;0;0;0;200;20;2,500;0;0;100;0;0;0;0;0;0;937,826,428;0;0;0;0;0;0;0;0;0;0;4,657,500;0;0;24,180;1,365,000;8,300;1,923,700;20;152,165,640;1,097,980,248
31-Mar-2026;SHIP;SILLO MARITIME PERDANA Tbk;0;0;0;0;0;0;0;44,000;2,200;0;0;0;4,054,600;0;0;0;0;0;0;2,518,090,662;0;0;0;0;0;0;0;0;0;0;119,670,800;0;0;16,195,600;0;0;0;0;61,732,138;2,719,790,000
31-Mar-2026;SICO;SIGMA ENERGY COMPRESSINDO Tbk;127,000;0;0;0;0;0;0;0;22,000;0;0;0;100;0;613,000,000;0;0;0;0;1,034,200;0;0;0;0;0;0;0;0;0;0;0;0;0;1,355,440;0;0;0;10;294,539,014;910,077,764
31-Mar-2026;SIDO;INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk;54,884,348;6,069,271;6,064;45,922,148;282,294,707;37,354,799;297,862,017;7,141,451;60,687,200;211,110;1,752,034;31,661,584;3,740,256;17,703,290;1,000;0;0;0;19,800;18,533,256,854;5,200;195,857,200;0;26,230,737;0;0;0;9,829,422;1,637,435;0;5,897,142;5,136,728;942,023,787;109,273,693;927,332,675;6,061,610;204,993,976;9,719,088;2,747,130,780;24,571,697,406
31-Mar-2026;SILO;SILOAM INTERNATIONAL HOSPITALS Tbk;125,310,962;0;8,329,093,832;11,778,172;0;55,318,080;1,514,913;4,293,500;6,476,811;131;0;0;22,732,182;0;586,800;0;0;0;2,600;2,962,738,743;0;0;0;100,300;0;0;0;0;0;0;0;0;276,110,722;18,836,709;9,774,396;0;61,158,836;0;119,512,191;12,005,339,880
31-Mar-2026;SIMA;SIWANI MAKMUR Tbk;26,274,526;53,344,500;0;0;0;0;0;50,216;815;1,171;0;0;0;100,000;0;0;0;0;0;753,542;0;5,722,541;0;0;0;0;0;0;0;0;62;0;65,890,027;44,466,751;573,624;251;21,610,424;100,000;223,285,672;442,174,122
31-Mar-2026;SIMP;SALIM IVOMAS PRATAMA Tbk;27,265,353;11,961,171;7,507,000;3,439,522;0;35,070,117;9,287,300;21,827,400;11,430,869;2,010,076;0;5,095,400;1,298,672;112,000;0;0;0;0;0;94,281,662;0;0;1,873,200;25,000;0;0;0;0;0;0;0;0;106,188,996;268,094,369;40,962,653;5,809,189;222,377,300;5,814,000;1,966,026,880;2,847,758,129
31-Mar-2026;SINI;SINGARAJA PUTRA Tbk;228,000;0;0;0;0;20,000;0;0;100;0;0;0;100;158,800;0;0;0;0;0;319,477,100;0;0;0;0;0;0;0;0;0;0;0;0;320,200;474,100;0;0;0;0;160,321,600;481,000,000
31-Mar-2026;SIPD;SREEYA SEWU INDONESIA Tbk;267,306;1,918,865;78,716;0;0;1,748,700;0;26;45,565;300;0;0;1,878,000;0;0;0;0;0;0;1,742,767,732;0;1,360;0;0;0;0;0;0;0;0;0;0;0;24,791,732;0;10;65;3;62,738,167;1,836,236,547
31-Mar-2026;SKBM;SEKAR BUMI Tbk;117,543,690;50;522,770,820;0;0;0;0;0;203,100;114,100;0;0;100;0;0;0;0;0;0;175,511,388;0;0;0;0;0;0;0;0;0;0;0;0;0;1,942,481;0;160,200;0;0;104,115,040;922,360,969
31-Mar-2026;SKLT;SEKAR LAUT Tbk;73,050,600;0;3,502,683,120;0;0;1,210,000;0;0;687,100;0;0;0;5,000;0;0;0;0;0;0;3,191,296,380;0;0;0;0;0;0;0;0;0;0;0;0;0;2,035,200;0;1,726,800;0;0;133,118,800;6,905,813,000
31-Mar-2026;SKRN;SUPERKRANE MITRA UTAMA Tbk;977,900;0;403,057,606;0;3,500;290,000;0;0;868,700;0;0;0;1,388,900;0;0;0;0;0;0;593,802,773;0;0;0;0;0;0;0;0;0;0;0;0;0;1,514,600;0;0;0;0;498,096,021;1,500,000,000
31-Mar-2026;SKYB;NORTHCLIFF CITRANUSA INDONESIA Tbk;52,646,100;0;89,420,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155,217,700;0;0;0;0;0;0;0;0;0;0;0;0;144,065,900;202,300;0;0;0;0;143,448,000;585,000,000
31-Mar-2026;SLIS;GAYA ABADI SEMPURNA Tbk;12,393,700;0;350,000;0;0;0;0;0;16,538,200;0;0;0;100;160,400;0;0;0;0;0;1,125,639,100;1,000;0;0;0;0;0;0;1,150,000;0;0;0;0;0;6,539,000;0;0;0;0;1,300,567,989;2,463,339,489
31-Mar-2026;SMAR;SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk;716,020;0;0;0;0;50,000;46,200;2,700;233,670;2,554;0;0;5,600;0;0;0;0;0;0;60,235,335;0;0;0;0;0;0;0;138,309,100;0;0;2,000;0;326,200;223,731;1,215,000;14,160;3,999,085;105,060;11,336,585;216,823,000
31-Mar-2026;SMBR;SEMEN BATURAJA (PERSERO) Tbk;3,913,865;87;0;0;0;0;38,113,600;0;3,625,500;85;0;0;702,400;1,273,100;0;0;0;0;0;11,863,000;3,100;472,428,600;0;30,000;0;0;0;10,600;0;0;0;0;146,384,804;2,963,391;11,296,215;0;784,084,300;77,700;955,763,889;2,432,534,236
31-Mar-2026;SMCB;SOLUSI BANGUN INDONESIA Tbk;4,990,122;0;0;540,000;0;5,184,914;0;33,041;58,200;224,294;0;0;696,309;0;17,800;0;0;0;0;1,367,996,036;0;7,533,148,986;0;319,500;0;0;25,000;32,500;0;0;7,000;0;0;3,361,021;4,691,800;0;30,000;288,000;77,870,461;8,999,514,984
31-Mar-2026;SMDM;SURYAMAS DUTAMAKMUR Tbk;0;0;0;0;0;0;0;0;258,300;10,000;0;0;100;0;0;0;0;0;0;4,723,137,563;0;0;0;0;0;0;0;0;0;0;0;0;0;553,314;0;0;500;10;48,016,575;4,771,976,362
31-Mar-2026;SMDR;SAMUDERA INDONESIA Tbk;57,340,070;20,763,720;25,700;0;0;0;20,217,474;5,660,500;91,564,600;15;0;1,537,500;28,900;7,228,700;25,000;0;0;0;0;941,667,950;0;0;3,569,564;0;0;0;286,800;1,059,500;0;0;2,299,000;0;473,591,653;121,779,783;274,412,121;2,441,200;36,640,900;1;2,040,360,499;4,102,501,150
31-Mar-2026;SMGA;SUMBER MINERAL GLOBAL ABADI Tbk;7,607,600;0;19,832,200;0;0;0;0;800,000;49,151,100;0;0;0;0;0;2,019,500;0;0;0;0;3,085,862,800;2,000;0;0;0;0;0;0;0;0;0;0;0;0;502,400;0;0;0;0;1,184,222,400;4,350,000,000
31-Mar-2026;SMGR;SEMEN INDONESIA (PERSERO) Tbk;73,511,004;268,302;26,314,318;62,017,094;100;11,122,880;138,066,305;1,597,579;48,300,504;593,519;65,788,007;187,654,232;14,527,360;1,310,461;1,200;0;0;0;0;79,490,947;29,600;102,022,800;68,197,189;22,788,506;0;100,000;10,000;376,800;7,917,169;0;1,353,117;5,187,488;1,209,717,423;18,841,281;204,210,483;1,150,288;402,400,410;16,323,959;521,888,009;3,293,078,334
31-Mar-2026;SMIL;SARANA MITRA LUAS Tbk;2,127,900;0;87,800;0;0;600,000;0;0;14,104,300;0;0;0;0;86,517,800;0;0;0;0;0;42,859,800;0;0;0;0;0;0;0;0;0;0;0;0;4,000,000;451,217,420;0;0;167,300,000;200;1,432,853,249;2,201,668,469
31-Mar-2026;SMKL;SATYAMITRA KEMAS LESTARI Tbk;89,000;0;65,540,800;0;0;0;0;0;178,400;0;0;0;100;0;0;0;0;0;0;152,241,000;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;450,035,950;668,085,290
31-Mar-2026;SMKM;SUMBER MAS KONSTRUKSI Tbk;16,340,000;0;0;0;0;0;0;400,000;324,032,500;0;0;0;100;0;19,438,900;0;0;0;0;118,069,086;0;0;0;0;0;0;0;0;0;0;0;0;0;17,743,600;0;0;0;0;756,975,814;1,253,000,000
31-Mar-2026;SMLE;SINERGI MULTI LESTARINDO Tbk;500,800;0;0;0;0;0;0;17,159,400;5,005,400;0;0;0;64,618,300;0;0;0;0;0;0;1,635,518,900;0;0;0;0;0;0;0;0;0;0;0;0;12,083,600;188,726,300;0;0;0;0;344,420,348;2,268,033,048
31-Mar-2026;SMMA;SINAR MAS MULTIARTHA Tbk;283,200;0;51,400,464;168,556;103,589,806;295,376,571;0;0;345,695,652;16,063;0;0;319;48,704;1,266,956;0;0;0;0;4,009,563,847;0;0;0;0;1,026,793;0;750,829;175,474;0;0;0;273,139;17,116,700;34,116,222;0;1,891,558;1,742,500;26,356,853;1,419,697,517;6,310,557,723
31-Mar-2026;SMMT;GOLDEN EAGLE ENERGY Tbk;12,631,332;0;0;24,700;0;0;0;0;4,281,100;77;0;0;100;3,039,300;0;0;0;0;0;3,182,845,467;0;0;0;0;0;0;0;0;0;0;0;0;0;12,888,200;0;0;0;0;205,649,724;3,421,360,000
31-Mar-2026;SMRA;SUMMARECON AGUNG Tbk;65,216,780;12,205,995;13,379,332;9,572,339;52,200;88,524,744;80,546,942;100,336;4,897,152;289,956;0;224,087,566;5,109,354;5,256,700;2,747,500;0;0;0;0;4,530,648,523;0;0;0;22,840,343;0;0;1,510,000;8,856,422;0;0;0;0;1,533,932,692;114,346,486;189,711,308;3,087,694;673,705,712;41,107,608;4,914,091,693;12,545,825,377
31-Mar-2026;SMRU;SMR UTAMA Tbk;38,753,721;118,333,394;0;0;0;0;344,172,400;59,187,063;12,282,000;0;0;0;0;100,000;0;0;0;0;0;6,836,781,302;0;1,148,050,473;0;0;0;0;0;0;0;0;0;0;2,080,576,397;422,300;43,731,835;0;1,238,980,313;1,449,447;576,565,137;12,499,385,782
31-Mar-2026;SMSM;SELAMAT SEMPURNA Tbk;7,429,409;632,900;323,100;3,239,500;0;357,600;10,792,000;8,002,060;34,895,580;36,911;151,111,948;273,500;954,400;12,112,000;169,905,700;0;0;0;5,800;202,230,872;0;0;0;0;0;0;421,600;0;0;0;7,823,100;0;1,125,658,872;7,721,301;19,691,939;1,215,400;20,655,240;20;919,411,132;2,704,901,884
31-Mar-2026;SNLK;SUNTER LAKESIDE HOTEL Tbk;22,245,600;0;0;0;165,116,000;0;0;0;162,200;0;0;0;100;0;0;0;0;0;0;21,155,700;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;241,319,900;450,000,000
31-Mar-2026;SOCI;SOECHI LINES Tbk;27,021,300;6,903,100;0;0;0;0;0;0;5,657,000;398,003;0;0;350,100;120,000;858,000;0;0;0;7,900;4,989,943,904;0;0;0;0;0;0;0;0;0;0;0;0;151,353,300;13,663,297;17,725,100;0;8,203,000;100;840,168,900;6,062,373,004
31-Mar-2026;SOFA;SOLUSI ENVIRONMENT ASIA Tbk;12,081,000;0;1,173,500,000;0;450,000;5,000,000;0;0;60,326,300;0;0;0;8,501,800;1,500,000;0;0;0;0;0;9,726,600;0;0;0;0;0;0;0;0;0;0;0;0;7,985,100;696,100;0;0;0;0;373,807,599;1,653,574,499
31-Mar-2026;SOHO;SOHO GLOBAL HEALTH Tbk;15,000;0;3,475,939,900;0;0;1,002,000;0;0;268,200;0;0;0;1,000;0;1,173,205,040;0;0;0;0;1,805,452,710;0;0;0;0;0;0;0;0;0;0;0;0;0;5,080,567,170;0;0;0;0;1,155,231,370;12,691,682,390
31-Mar-2026;SOLA;XOLARE RCR ENERGY Tbk;3,270,500;0;0;0;0;0;0;0;12,849,700;0;0;0;0;0;0;0;0;0;0;2,487,550,400;0;0;0;0;0;0;0;0;0;0;0;0;0;2,025,000;0;0;0;0;713,766,900;3,219,462,500
31-Mar-2026;SONA;SONA TOPAS TOURISM INDUSTRY Tbk;0;0;0;0;0;0;0;0;35,600;0;0;0;200;10,000;0;0;0;0;0;538,016,880;0;0;0;0;0;0;0;0;0;0;0;0;37,500;800;0;0;0;0;40,789,980;578,890,960
31-Mar-2026;SOSS;SHIELD ON SERVICE Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;794,156,300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,257,831;799,414,231
31-Mar-2026;SOTS;SATRIA MEGA KENCANA Tbk;151,100;0;48,350,000;0;500;0;0;0;210,400;0;0;0;100;50,000;0;0;0;0;0;136,638,600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;814,603,279;1,000,003,979
